0.0	0.0	0	0.0	0.0	0.01
0.01	3.3416833611354946e-07	3.3416875e-07	4.1388645054127454e-13	4.140014438718366e-13	0.01
0.02	2.680053511561198e-06	2.680054326771529e-06	8.152103310839686e-13	3.9722787821275365e-13	0.01
0.03	9.06790703369964e-06	9.06790823721466e-06	1.2035150199834425e-12	3.8028573345894044e-13	0.01
0.04	2.154838477652632e-05	2.1548386355095002e-05	1.5785686831044227e-12	3.6317331881969653e-13	0.01
0.05	4.2192752048197946e-05	4.2192753988339935e-05	1.940141989664572e-12	3.4588892803185296e-13	0.01
0.060000000000000005	7.309309071912296e-05	7.30930930072954e-05	2.2881724455730418e-12	3.2843081552991206e-13	0.01
0.07	0.00011636250843327645	0.00011636251105465634	2.621379892667197e-12	3.1079723574837606e-13	0.01
0.08	0.00017413534991739255	0.00017413535285799186	2.9405993156976507e-12	2.9298643950774007e-13	0.01
0.09	0.0002485674104208968	0.0002485674136659966	3.2450997726647668e-12	2.7499669208452813e-13	0.01
0.09999999999999999	0.0003418361512954604	0.0003418361548298119	3.5343514681769606e-12	2.5682604191482975e-13	0.01
0.10999999999999999	0.0004561409177425979	0.0004561409215509757	3.808377766791049e-12	2.384728988354586e-13	0.01
0.11999999999999998	0.0005937031587515129	0.0005937031628177752	4.066262300830847e-12	2.199351811782435e-13	0.01
0.12999999999999998	0.0007567666492436231	0.0007567666535519973	4.308374186925978e-12	2.0121126986794024e-13	0.01
0.13999999999999999	0.0009475977144548509	0.0009475977189882899	4.5334390538429026e-12	1.8229908323637762e-13	0.01
0.15	0.0011684854565663372	0.0011684854613085744	4.742237201885158e-12	1.6319677091184795e-13	0.01
0.16	0.0014217419836204392	0.0014217419885541715	4.933732242196065e-12	1.4390294511557044e-13	0.01
0.17	0.0017097026407308924	0.0017097026458385315	5.107639138024478e-12	1.244143676970566e-13	0.01
0.18000000000000002	0.002034726243620444	0.0020347262488836925	5.2632486043091564e-12	1.047305760633795e-13	0.01
0.19000000000000003	0.0023991953145028333	0.0023991953199038176	5.400984347259108e-12	8.484879465697759e-14	0.01
0.20000000000000004	0.0028055163203397626	0.0028055163258594025	5.5196398666967905e-12	6.476717310614314e-14	0.01
0.21000000000000005	0.0032561199134866214	0.003256119919105976	5.619354374181151e-12	4.448386103916846e-14	0.01
